,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,UTS
326,38.091825,2.376285,724.2449999999999,1326.535,997.245,1599.535,36.333850000000005,5.41924,8.8899,148.23000000000002,934.4,26.093817040000005,144.815,2.3139500000000004e-05,2.18462,1.4694765000000001e-05,285.02,2.768,43.995000000000005,17.483999999999998,45.86000000000001,2.11,1.2960000000000003,5.2292000000000005,721.3030000000001,1418.6734999999999,7102.653499999999,20734000.0,1.7137999999999107e-07,154.595,147.02,327.5963,327.5963,527.1437000000001,194.31,4900.060975,0.7300955,17.42,8.11,1602.2393970143748,3.505110243775,46073.344975,467242.35877500003,46073.344975,467242.35877500003,113.10070167749996,1.5202728223999993,0.8896439900000004,3752.4571,57778.670000000006,15.074430433940805,2099.3607749999996,2.2845289750000004e-11,3.1111388556000006,4.407954149774999e-12,5980.989600000001,0.656741,11.854975000000001,4.467344000000001,17.9304,0.10790000000000001,0.001977000000000002,231.15768636,2079.7602910000023,7948.895647750002,3132502.23818775,46764334000000.0,1.422358156000023e-13,724.9509750000001,284.2896,703.6708683100004,703.6708683100004,304.64848030999946,9.5139,216089402.44681293,4.79596057327675,245.58360000000002,0.10790000000000001,0,0.0,1.0,170.9
654,26.906933003599995,2.0919472,640.699046,1086.0493,913.707776,1359.0492999999997,33.186848999999995,5.036367600000001,8.652479999999999,128.111,979.4847,24.8351601272244,156.62113000000002,2.5092889999999998e-05,1.9043106,1.365732505e-05,268.40479999999997,2.52415,46.9725,19.2239,49.7223,2.0138,1.3314439999999998,0.0,747.3775800000001,1467.54959,7474.793029999999,22496378.0,5.5609399999991226e-08,144.93579999999997,139.8804,321.70614900000004,321.70614900000004,522.097693,194.15869999999998,0.2146887,0.00018277000000000001,13.1373,8.6165,97.89724737424802,1.7997959180121597,5455.8583510698845,8439.054669509998,5451.997972813825,8439.05466951,4.4083536411990005,0.023803109070239987,0.24353634959999995,63.103479,23624.486165910002,0.03342133719222477,241.75073852310004,1.6776364478999995e-12,1.4757920231276398,1.5525962095674974e-12,1302.27453696,0.0839417775,71.29674375,107.59956879,370.21778271,0.02740956,0.006665514863999996,0.0,1565.569907343599,4387.556289831897,957346.297284419,5297529241116.0,1.658415523164022e-14,2.28607836,19.784295840000002,2416.2136442997985,2416.2136442997985,985.0055923677509,3.6249143100000003,1.24858238019231,4.688906271e-07,18.72944871,5.612427750000001,350,25.0,3.0,327.0
376,23.01999,1.648978,615.25996,1108.6480000000001,888.2710600000001,1381.6480000000001,32.407300000000006,4.970916,8.2782,129.406,1208.7,24.7899678,154.45,2.63688e-05,1.504672,1.3908964e-05,242.98000000000002,2.3594,42.484,16.0528,42.0326,1.9260000000000002,1.28558,4.4104,721.6050000000001,1883.4076000000002,8034.7902,22112000.0,4.769999999999074e-08,146.62800000000001,140.038,323.16444,323.16444,508.49408000000005,196.59,5.312338,0.0017205999999999999,11.334,7.556,20.662947949899994,0.09916854951599996,15102.188799198402,4351.5480959999995,15092.5395578764,4351.5480959999995,0.8635737100000004,0.009179200944000026,2.2263447599999995,24.737164,445577.31000000006,1.6040783159999727e-05,385.44750000000005,3.079742656e-11,0.07874668441600001,7.045610270400011e-14,3624.9196,0.24737163999999998,79.21374399999999,11.22697216,110.18727724000001,0.068524,0.007462263600000003,243.40821183999998,3241.613475,2342978.55314224,1141964.33452396,9867456000000.0,1.713100000000685e-16,33.165616,11.580555999999998,61.91853308640001,61.91853308640001,1982.207891353601,83.9419,344.816740267756,3.286479563999999e-05,5.550443999999999,2.466864,357,15.0,3.71,141.0
877,27.237932999999998,2.0955310000000003,644.6068,1102.2530000000002,917.6157999999999,1375.253,33.25191000000001,5.041264,8.705100000000002,130.624,976.8860000000001,24.829664604,156.641,2.49903e-05,1.9126720000000001,1.3694569000000001e-05,271.85,2.5175,46.465,18.672,48.934,2.0140000000000002,1.33054,0.2877,747.1388000000001,1466.3911000000003,7460.1151,22495800.0,4.753199999999127e-08,145.247,140.09799999999998,317.68882,317.68882,519.4513400000001,194.0,0.126067,0.00013092,13.276000000000002,8.614,123.974309444511,1.782538527039,13322.07364776,78969.530991,13318.023534359998,78969.53099100002,4.7587590519,0.02616625430399999,1.16835399,1428.1026239999999,25960.571003999998,0.020710536413411057,216.100119,4.26705591e-12,1.5080090684159997,1.3142305392389999e-12,2310.5175,0.04344375,35.528775,39.556416,226.051644,0.027804,0.006516908399999995,11.74169871,1685.1707745599988,4774.122410789997,1051040.4903219899,4876302360000.0,9.906569760000796e-16,26.525991,28.938396,167.35373180759993,167.35373180759993,39.4499974044001,0.0,0.06064718051100001,1.3389153600000004e-08,23.299823999999994,5.6510039999999995,0,0.0,5.0,228.0
879,27.0334816,2.0710592,644.8056799999999,1100.9936,917.81408,1373.9935999999998,33.212272000000006,5.0383088,8.703119999999998,130.3888,979.8591999999999,24.827017740800002,156.8832,2.498016e-05,1.8901984,1.37138608e-05,271.00800000000004,2.516,46.368,18.558400000000002,48.668800000000005,2.0128,1.3291680000000001,0.26304,746.5225600000001,1465.36912,7479.02272,22532160.0,4.724639999999118e-08,145.2224,140.15359999999998,317.90526400000005,317.90526400000005,519.560768,194.0,0.12184640000000001,0.00012878399999999998,13.1872,8.5728,115.69627954886141,1.6690431788953601,12240.4986101376,72255.39515904001,12236.7151681536,72255.39515904,4.458151638016001,0.024506290242559986,1.0703062656000002,1306.3752345599999,24280.069775359996,0.0193846357491615,200.00715775999998,3.9352863743999994e-12,1.4121713142374401,1.23182550222336e-12,2146.087936,0.039744,33.288576,37.065789439999996,211.90150656,0.02543616,0.0061087477759999955,10.741753958400004,1576.869939046399,4466.107414425597,981913.0656278015,4513029734400.0,9.068672870400742e-16,24.26893824,26.89800704,156.85200605030394,156.85200605030394,36.9822022901761,0.0,0.056851467607040004,1.2518521344000002e-08,21.75215616,5.29750016,0,0.0,20.8,477.0
768,36.977806,2.3985380000000003,742.7005999999999,1359.504,1018.4336000000001,1635.234,35.92618,5.359671999999999,9.0468,155.032,930.208,25.916028847999996,143.888,2.34074e-05,2.206616,1.4677451999999998e-05,298.78,2.8227999999999995,45.3,18.536,48.391999999999996,2.142,1.31892,4.7266,732.3224000000001,1439.3978,7066.747799999999,20592600.0,1.4865599999999145e-07,155.38599999999997,147.984,327.82356,327.82356,531.75432,195.93999999999997,2940.142166,0.43813186,17.118,8.402,1176.9040750033803,2.96402614993044,67215.0589900436,534920.7012441601,67261.2440151296,535002.45759156,75.67369130152397,0.9787897678918396,1.3513656624000003,5628.16418624,64046.32996864,9.518965234217465,2190.56502144,2.4472988987599998e-11,2.6220703142585595,4.02468479981904e-12,8922.686483999998,0.6779961583999999,16.570899999999998,18.79253696,97.99619264,0.11971763999999999,0.003600333264000001,181.82591991560002,2715.791753657603,9730.259681608399,3577969.179343208,48543510987600.0,9.858746372736178e-14,634.9250939599999,287.11238656,261.71586223713604,261.71586223713604,343.894387324223,3.8012359999998795,135502008.5130638,3.0073601033290105,185.17033524000004,2.03833204,0,0.0,16.7,212.869
58,22.77853142345,1.6397831999999999,608.1303800000001,1126.3901,881.145245,1399.3901,32.310241000000005,4.960837,8.209819999999999,131.2991,1246.8448,24.7858542247988,154.0225,2.667879e-05,1.4958359,1.3854606600000002e-05,239.2925,2.332565,42.261100000000006,15.94298,41.657560000000004,1.9203,1.283408,5.740489999999999,716.7015600000002,1977.0077600000002,8049.27499,22072700.0,4.8295399999990986e-08,146.7049,139.6438,324.442261,324.442261,504.74838700000004,197.42970000000003,6.4064168,0.0023478899999999996,11.2051,7.4636000000000005,24.697347425722636,0.12871075159776,17951.074623375604,24160.81592199,17939.760529959975,24160.81592199,1.1824768919190003,0.012629288631000032,2.703129567599999,285.47183919,529995.4599129601,0.0015437740805502441,521.7069937499999,3.66781171359e-11,0.10103324677119001,2.299128196364402e-13,4302.641943749999,0.2953057707749999,105.16652678999999,14.315704719599996,138.6466888464,0.09274790999999999,0.009901525536000003,302.1305035599,4037.1854555663995,2781072.071307782,1630974.4880094999,14196214710000.0,2.0819233884007735e-16,47.43421599,17.14932156,136.975826697879,136.975826697879,2450.186584908232,107.07385791,409.6273260600777,4.6496021547899997e-05,6.61923399,2.9306750399999997,0,0.0,2.0,169.0
495,32.606207940000004,2.089319,762.566,1379.7675000000002,1035.566,1652.7675000000002,34.177305000000004,5.122902000000001,9.046949999999999,160.382,927.2230000000001,25.00991498112,141.6245,2.29753e-05,1.9252960000000001,1.4741764500000001e-05,302.148,2.82125,44.486000000000004,18.1565,47.441500000000005,2.1285000000000003,1.2984350000000002,3.8036000000000003,720.0055500000001,1415.9150500000003,6993.478050000001,20275800.0,1.1159099999999129e-07,153.6095,147.2965,326.5683,326.5683,527.7594300000001,194.0,0.2193845,0.00016296500000000002,15.4695,8.1285,467.3549526755506,0.8370811062390003,85936.71164400001,569460.50844375,85936.71164400001,569460.50844375,15.408719286974993,0.1058042343959999,0.8163906975000007,7111.670075999999,58377.422270999996,0.3247269765086288,2290.0374997500003,2.2581209909999998e-11,0.7899992163840001,3.894330219039752e-12,12048.090096,0.6999234375000001,1.7918040000000002,9.07100775,40.42757775,0.11198775,0.0009071007750000017,98.11918704000001,2123.4322041975015,8206.293218497503,3706073.0204031975,50331774360000.0,3.0984322719001184e-14,502.71300975,268.88258775,214.84177911000012,214.84177911000012,302.5819862750989,0.0,0.16586382465975,2.6888258775e-08,81.63906975,0.11198775000000001,0,0.0,0.1,162.7
164,27.5989430775405,1.8847823520000002,694.44071576,1216.590692,967.4420197100001,1489.590692,33.22588976,5.043229994000001,8.8540843,142.192853,982.4374740000001,24.873837735080453,153.412028,2.40662901e-05,1.725346787,1.4247839371000002e-05,276.475917,2.6287457499999998,45.066967000000005,17.533898,46.17927600000001,2.059322,1.30805129,1.8680709,729.3357681,1440.1763677000001,7398.0867370000005,22057060.2,7.047437999999059e-08,148.15743200000003,143.306961,323.88784913,323.88784913,522.70217733,194.269483,0.12609330300000002,0.00038472891,13.375676,8.050629,200.5006267623257,0.3649392473573482,36877.42811210208,259175.98983696115,36877.339322579675,259175.98983696115,6.823186860527139,0.04761119523075993,0.38011543849351026,3250.373864720391,25098.117284499323,0.14135102871836455,1040.809170927216,9.69562411264199e-12,0.3426141080817766,1.829663514319325e-12,5177.370420009111,0.30039909435693746,9.159552420911,4.520034925596001,22.319502115824,0.055802900316000006,0.001188667429335901,56.5711470025732,1113.128275853023,4763.749341424398,1779802.0960020327,23821487293575.957,1.3309752939616102e-14,223.641401165376,119.71535994447899,149.79129737605825,149.79129737605825,251.3994044333337,8.281351912711,0.0712565177975502,7.702714400710211e-06,35.02474954302401,0.048065704359000004,400,20.0,3.71,316.0
325,38.091825,2.376285,724.2449999999999,1326.535,997.245,1599.535,36.333850000000005,5.41924,8.8899,148.23000000000002,934.4,26.093817040000005,144.815,2.3139500000000004e-05,2.18462,1.4694765000000001e-05,285.02,2.768,43.995000000000005,17.483999999999998,45.86000000000001,2.11,1.2960000000000003,5.2292000000000005,721.3030000000001,1418.6734999999999,7102.653499999999,20734000.0,1.7137999999999107e-07,154.595,147.02,327.5963,327.5963,527.1437000000001,194.31,4900.060975,0.7300955,17.42,8.11,1602.2393970143748,3.505110243775,46073.344975,467242.35877500003,46073.344975,467242.35877500003,113.10070167749996,1.5202728223999993,0.8896439900000004,3752.4571,57778.670000000006,15.074430433940805,2099.3607749999996,2.2845289750000004e-11,3.1111388556000006,4.407954149774999e-12,5980.989600000001,0.656741,11.854975000000001,4.467344000000001,17.9304,0.10790000000000001,0.001977000000000002,231.15768636,2079.7602910000023,7948.895647750002,3132502.23818775,46764334000000.0,1.422358156000023e-13,724.9509750000001,284.2896,703.6708683100004,703.6708683100004,304.64848030999946,9.5139,216089402.44681293,4.79596057327675,245.58360000000002,0.10790000000000001,0,0.0,1.0,166.7
812,25.854957236,1.8866566,654.8803419999999,1111.8639,927.883552,1384.8639,32.969603000000006,5.021058200000001,8.72196,130.883,998.9906,24.818252127328,157.68550000000002,2.475754e-05,1.7218012,1.3927353300000001e-05,266.78,2.52575,45.4914,17.665900000000004,46.551100000000005,2.0126999999999997,1.3166130000000003,0.33248000000000005,739.9881100000001,1454.17543,7590.56481,22654680.0,4.9378799999990534e-08,145.61150000000004,141.06210000000002,320.126214,320.126214,520.91037,194.0,0.0950965,0.00011484500000000002,12.6657,8.2267,77.41915046474547,0.7161137828764399,10660.004069223036,66848.15837678999,10658.493591223296,66848.15837678999,2.8114135523909995,0.016904984012759992,0.45920625840000007,985.432911,13545.77591164,0.03005600377260548,235.47578975,3.0907211484e-12,0.61140745247856,7.7013079267911e-13,1663.4108,0.0637119375,13.31992604,15.27727719,86.54418878999999,0.01733871,0.002495058230999998,10.865225049600003,776.4579336278996,2354.250497315099,639669.2148966638,5220194097600.0,2.5009263105601087e-15,44.212167750000006,29.463843590000003,77.95246008620398,77.95246008620398,36.32903138309996,0.0,0.03371845278775001,6.762555975e-09,14.131143509999998,2.10610711,0,0.0,1.0,189.3
816,28.446822000000004,2.122552,664.04415,1149.586,937.0524,1422.5860000000002,33.48137,5.060673000000001,8.74245,135.613,964.2220000000001,24.867646396000005,153.67700000000002,2.46656e-05,1.9414940000000005,1.3866048000000002e-05,278.12,2.5725000000000002,46.254999999999995,18.719,49.028,2.0330000000000004,1.32653,0.9044000000000001,743.1456000000001,1458.7527,7352.3402,22057600.0,5.94789999999914e-08,146.75400000000002,141.316,319.04929,319.04929,520.9019800000001,194.0,0.150944,0.00013924,13.777000000000001,8.582999999999998,197.88319335695599,1.735102995296,27716.6650002775,169480.072604,27712.631686240005,169480.072604,7.3572648230999995,0.04470924607099997,0.8858454975000002,2351.313231,34091.490716,0.08619733396518964,634.320671,8.08597664e-12,1.4869658439640001,2.1369515616960004e-12,4240.3856,0.17599374999999998,33.299974999999996,37.274039,213.031216,0.039911,0.006288859099999995,27.842900640000003,2047.7636806399992,6290.178032709999,1640734.32410396,14025322240000.0,7.255179559000285e-15,124.527484,84.404144,207.4707835959,207.4707835959,106.01193647959984,0.0,0.08849693686400002,1.6854622400000003e-08,36.023271,5.201111,450,25.0,3.71,313.0
148,27.26428539,1.9316959999999999,660.2895,1236.0100000000002,933.3,1509.01,33.016830000000006,5.009622000000001,8.821,143.95700000000002,988.8760000000001,24.82077035208,160.56699999999998,2.4362800000000003e-05,1.765146,1.3897011000000001e-05,260.991,2.5235700000000003,46.824999999999996,17.649,46.742000000000004,2.101,1.33189,4.4281999999999995,724.3032000000002,1465.3263,7266.072300000001,23314000.0,5.5255999999990916e-08,144.73300000000003,140.908,326.88244000000003,329.53234000000003,521.28634,195.33,0.5338069999999999,0.00199898,13.196,8.112,260.33867979651865,0.668323267584,12095.62258275,221446.1799,12094.339518,221446.1799,17.904726851099998,0.07323385311599999,0.364779,2625.203151,18742.254624,0.11443294148536082,853.097511,4.5596961599999995e-12,0.635010102684,1.8089094728790006e-12,1740.560919,0.1027105551,57.732375000000005,5.429798999999999,39.191435999999996,0.110799,0.009503127900000002,236.91286476,1973.1221697600008,10235.97573831,2184054.5481827096,24848424000000.0,6.453358464000206e-15,131.025711,85.243536,429.3568942463999,1078.4637317243998,4786.509314204402,83.9811,21.354420047751,5.110674615959999e-05,42.55358400000001,0.999456,0,0.0,1.0,210.0
344,38.055561,2.388761,721.1220000000001,1303.0620000000001,994.1220000000001,1576.0620000000001,36.38076,5.3845540000000005,9.0207,145.674,939.072,25.928718528,144.87800000000001,2.32824e-05,2.204972,1.4560112e-05,290.446,2.7082200000000003,44.400000000000006,17.624,46.305,2.102,1.29954,5.1000000000000005,722.9035,1421.6886,7150.8206,20740710.0,1.6375199999999102e-07,153.84300000000002,146.47700000000003,325.14464000000004,325.14464000000004,526.54148,194.00000000000003,4070.1915740000004,0.6066738,17.988,8.083,1666.176109464279,3.7493554438789993,45056.659116,401913.780156,45056.659116,401913.780156,121.62984402239998,1.3617897130839995,2.4207815099999994,2756.267724,57740.034816,12.830733224454253,2013.4831159999999,2.0397610239999998e-11,3.427803167216001,2.954751801455999e-12,9685.245084,0.5360842316,3.726,3.984624,18.471975,0.091596,0.0009879884000000018,228.98999999999998,1927.7588977500018,7416.1046500400025,2981507.19303564,44941519395900.0,1.2924621049600213e-13,689.212351,264.853471,156.56594567040017,156.56594567040017,268.49232180959956,8.077935669463161e-28,182717057.8295036,4.05504153337356,335.71185600000007,0.076111,0,0.0,1.0,189.0
70,23.208523463,1.691549,617.9994200000001,1161.69,891.01547,1434.69,32.25899,4.955342,8.3827,135.58100000000002,1191.542,24.774852310552,157.675,2.61982e-05,1.54009,1.3762262e-05,243.56,2.3783999999999996,43.832,16.4588,43.183099999999996,1.969,1.2986300000000002,5.7274,716.6049000000002,1868.0786,7824.838499999999,22742000.0,4.6765999999991076e-08,145.49200000000002,139.343,326.20652,326.20652,504.93154000000004,197.593,4.964113,0.0027473000000000003,11.417000000000002,7.586,19.876448345803812,0.13286659759900005,14187.105691263603,76839.8779,14178.534885779101,76839.8779,1.4263254799000005,0.01539429103600003,2.29313071,1001.9874390000001,419757.17023600003,0.005825758044657766,596.469375,2.916621676e-11,0.1011414859,6.279551513560004e-13,3388.3764,0.23667844,114.91777599999999,14.09006256,131.40156439000003,0.10603900000000001,0.010804823100000005,280.93342924,3794.3615259900007,2190139.4187020403,2086815.01740775,18419436000000.0,1.7716124400004938e-16,60.855936,24.115351,302.8042592896,302.8042592896,2247.6792034284013,108.133351,323.1921894222311,6.005727270999999e-05,5.287111,2.3126040000000003,357,15.0,3.71,193.0
